region,feature,grid_value,pdp_log10_h3
cell_3,SHIELD_THICK_CM,34.65902218075555,-0.00022205187028833163
cell_3,SHIELD_THICK_CM,35.38982274447834,-0.00022205187028833163
cell_3,SHIELD_THICK_CM,36.12062330820113,-0.0010288163259836083
cell_3,SHIELD_THICK_CM,36.85142387192393,-0.0010612436180451892
cell_3,SHIELD_THICK_CM,37.582224435646715,-0.0008481695438635242
cell_3,SHIELD_THICK_CM,38.3130249993695,-0.0008105210246768966
cell_3,SHIELD_THICK_CM,39.0438255630923,-0.000718171824850025
cell_3,SHIELD_THICK_CM,39.774626126815086,-0.000718171824850025
cell_3,SHIELD_THICK_CM,40.505426690537874,-0.000452401889005381
cell_3,SHIELD_THICK_CM,41.23622725426067,-0.0004710003086241471
cell_3,SHIELD_THICK_CM,41.967027817983464,-0.00048074289216291515
cell_3,SHIELD_THICK_CM,42.69782838170625,0.000569195900892824
cell_3,SHIELD_THICK_CM,43.42862894542904,0.0025356174671032666
cell_3,SHIELD_THICK_CM,44.159429509151835,0.001940094228584254
cell_3,SHIELD_THICK_CM,44.89023007287462,0.0018894682976115906
cell_3,SHIELD_THICK_CM,45.62103063659742,-0.0008091829881864732
cell_3,SHIELD_THICK_CM,46.351831200320206,-0.0008091829881864732
cell_3,SHIELD_THICK_CM,47.082631764043,0.0006855771276113471
cell_3,SHIELD_THICK_CM,47.81343232776579,0.0006855771276113471
cell_3,VV_THICK_CM,11.03564641730176,0.0007338983249329417
cell_3,VV_THICK_CM,11.401687162635135,0.0003623825497102528
cell_3,VV_THICK_CM,11.76772790796851,0.0003623825497102528
cell_3,VV_THICK_CM,12.133768653301885,0.0003623825497102528
cell_3,VV_THICK_CM,12.49980939863526,0.0003623825497102528
cell_3,VV_THICK_CM,12.865850143968636,0.0003623825497102528
cell_3,VV_THICK_CM,13.231890889302012,0.00038535937986745
cell_3,VV_THICK_CM,13.597931634635387,0.00038535937986745
cell_3,VV_THICK_CM,13.963972379968762,0.0012742303496154146
cell_3,VV_THICK_CM,14.330013125302138,0.00043175326558367284
cell_3,VV_THICK_CM,14.696053870635513,0.00043175326558367284
cell_3,VV_THICK_CM,15.062094615968888,0.0005578053550867945
cell_3,VV_THICK_CM,15.428135361302264,0.0005578053550867945
cell_3,VV_THICK_CM,15.79417610663564,0.0006147390195739073
cell_3,VV_THICK_CM,16.160216851969015,0.0006147390195739073
cell_3,VV_THICK_CM,16.52625759730239,0.0006147390195739073
cell_3,VV_THICK_CM,16.892298342635765,0.00019022414185517224
cell_3,VV_THICK_CM,17.25833908796914,-0.00041803412994497504
cell_3,VV_THICK_CM,17.624379833302516,-0.0003228096330157373
cell_3,VV_THICK_CM,17.99042057863589,-0.0003228096330157373
cell_3,VV_THICK_CM,18.356461323969267,-0.0003066363790963562
cell_3,VV_THICK_CM,18.722502069302642,8.680829930291787e-05
cell_3,VV_THICK_CM,19.08854281463602,0.0014800613770375808
cell_3,VV_THICK_CM,19.454583559969393,0.002058209607207945
cell_3,VV_THICK_CM,19.820624305302772,0.002058209607207945
cell_3,VV_THICK_CM,20.186665050636144,0.0020946248553803787
cell_3,VV_THICK_CM,20.552705795969523,0.0020087309046249863
cell_3,VV_THICK_CM,20.918746541302895,0.0025379923698814278
cell_3,VV_THICK_CM,21.284787286636274,0.002550823022135638
cell_3,VV_THICK_CM,21.650828031969645,0.0015168853527430938
cell_3,VV_THICK_CM,22.016868777303024,0.001282452098727716
cell_3,VV_THICK_CM,22.382909522636396,-0.0004269890788844933
cell_3,VV_THICK_CM,22.748950267969775,-0.0004303077844960671
cell_3,VV_THICK_CM,23.114991013303147,-0.00030617522505045055
cell_3,VV_THICK_CM,23.481031758636526,-0.00028654873052516827
cell_3,VV_THICK_CM,23.847072503969898,-0.00028654873052516827
cell_3,VV_THICK_CM,24.213113249303277,-7.146917279613058e-05
cell_3,VV_THICK_CM,24.57915399463665,-7.146917279613058e-05
cell_3,VV_THICK_CM,24.945194739970027,-0.00040882709189309
cell_3,VV_THICK_CM,25.3112354853034,-0.0011955634900242802
cell_3,VV_THICK_CM,25.677276230636778,-0.0011395651258972377
cell_3,VV_THICK_CM,26.04331697597015,-0.0009494079449859423
cell_3,VV_THICK_CM,26.40935772130353,-0.0009642152571363341
cell_3,VV_THICK_CM,26.7753984666369,-0.0010204282534553512
cell_3,VV_THICK_CM,27.14143921197028,-0.002005776206696577
cell_3,VV_THICK_CM,27.507479957303655,-0.002408879794175271
cell_3,VV_THICK_CM,27.87352070263703,-0.002874636693964226
cell_3,VV_THICK_CM,28.239561447970406,-0.002874636693964226
cell_3,VV_THICK_CM,28.60560219330378,-0.0028111778905588847
cell_3,VV_THICK_CM,28.971642938637157,-0.0025991733067827817
cell_3,LI6_ENRICH_ATOM_FRAC,0.3326372596860436,0.2400409113183185
cell_3,LI6_ENRICH_ATOM_FRAC,0.34361187062379384,0.22652943847200768
cell_3,LI6_ENRICH_ATOM_FRAC,0.35458648156154415,0.21640116680432203
cell_3,LI6_ENRICH_ATOM_FRAC,0.3655610924992944,0.21646441016290727
cell_3,LI6_ENRICH_ATOM_FRAC,0.37653570343704473,0.19216396677684336
cell_3,LI6_ENRICH_ATOM_FRAC,0.387510314374795,0.18755788105014873
cell_3,LI6_ENRICH_ATOM_FRAC,0.3984849253125453,0.1880293918575818
cell_3,LI6_ENRICH_ATOM_FRAC,0.4094595362502956,0.17980907334815102
cell_3,LI6_ENRICH_ATOM_FRAC,0.4204341471880459,0.16189877214118006
cell_3,LI6_ENRICH_ATOM_FRAC,0.43140875812579615,0.1592291857787865
cell_3,LI6_ENRICH_ATOM_FRAC,0.44238336906354647,0.13814193193011087
cell_3,LI6_ENRICH_ATOM_FRAC,0.45335798000129673,0.12925007879260034
cell_3,LI6_ENRICH_ATOM_FRAC,0.464332590939047,0.12520519485718307
cell_3,LI6_ENRICH_ATOM_FRAC,0.4753072018767973,0.1100741771116539
cell_3,LI6_ENRICH_ATOM_FRAC,0.48628181281454763,0.10855586803331184
cell_3,LI6_ENRICH_ATOM_FRAC,0.4972564237522979,0.10528205274421502
cell_3,LI6_ENRICH_ATOM_FRAC,0.5082310346900482,0.024232541600566194
cell_3,LI6_ENRICH_ATOM_FRAC,0.5192056456277985,0.025115006702949288
cell_3,LI6_ENRICH_ATOM_FRAC,0.5301802565655488,0.025260404289299106
cell_3,LI6_ENRICH_ATOM_FRAC,0.5411548675032991,0.01965842014496696
cell_3,LI6_ENRICH_ATOM_FRAC,0.5521294784410493,0.010051364861420352
cell_3,LI6_ENRICH_ATOM_FRAC,0.5631040893787996,0.009949002027896362
cell_3,LI6_ENRICH_ATOM_FRAC,0.57407870031655,0.006236872425144852
cell_3,LI6_ENRICH_ATOM_FRAC,0.5850533112543002,-0.0006276550126330265
cell_3,LI6_ENRICH_ATOM_FRAC,0.5960279221920505,-0.0006276550126330265
cell_3,LI6_ENRICH_ATOM_FRAC,0.6070025331298008,-0.0754290075087832
cell_3,LI6_ENRICH_ATOM_FRAC,0.617977144067551,-0.07574607050238533
cell_3,LI6_ENRICH_ATOM_FRAC,0.6289517550053014,-0.07602644577424139
cell_3,LI6_ENRICH_ATOM_FRAC,0.6399263659430516,-0.07683559516469639
cell_3,LI6_ENRICH_ATOM_FRAC,0.650900976880802,-0.07678048460085342
cell_3,LI6_ENRICH_ATOM_FRAC,0.6618755878185523,-0.07966570208423257
cell_3,LI6_ENRICH_ATOM_FRAC,0.6728501987563025,-0.07967155513813856
cell_3,LI6_ENRICH_ATOM_FRAC,0.6838248096940528,-0.09919815631515323
cell_3,LI6_ENRICH_ATOM_FRAC,0.6947994206318031,-0.10315177170026522
cell_3,LI6_ENRICH_ATOM_FRAC,0.7057740315695533,-0.12877119681106566
cell_3,LI6_ENRICH_ATOM_FRAC,0.7167486425073036,-0.13001695966035096
cell_3,LI6_ENRICH_ATOM_FRAC,0.727723253445054,-0.13063234444220054
cell_3,LI6_ENRICH_ATOM_FRAC,0.7386978643828042,-0.1411202002169189
cell_3,LI6_ENRICH_ATOM_FRAC,0.7496724753205546,-0.1490154239630541
cell_3,LI6_ENRICH_ATOM_FRAC,0.7606470862583048,-0.1490154239630541
cell_3,LI6_ENRICH_ATOM_FRAC,0.7716216971960551,-0.1490154239630541
cell_3,LI6_ENRICH_ATOM_FRAC,0.7825963081338054,-0.16802288136981214
cell_3,LI6_ENRICH_ATOM_FRAC,0.7935709190715556,-0.17564828035024566
cell_3,LI6_ENRICH_ATOM_FRAC,0.804545530009306,-0.18056526050484145
cell_3,LI6_ENRICH_ATOM_FRAC,0.8155201409470563,-0.18259557628248743
cell_3,LI6_ENRICH_ATOM_FRAC,0.8264947518848065,-0.18259557628248743
cell_3,LI6_ENRICH_ATOM_FRAC,0.8374693628225569,-0.18299196906817966
cell_3,LI6_ENRICH_ATOM_FRAC,0.8484439737603071,-0.18381550057586385
cell_3,LI6_ENRICH_ATOM_FRAC,0.8594185846980573,-0.19119842404330567
cell_3,LI6_ENRICH_ATOM_FRAC,0.8703931956358077,-0.19371835132804077
